Job Title,Company,Location,Job Link,Employment Type,Compensation,Date Posted
Senior Programmer,Network IT Bruma,"Ladybrand, Free State",https://www.careerjunction.co.za/jobs/view/2336511/senior-programmer-in-ladybrand-free-state,Permanent Senior position,"R400,000 - R450,000 pa cost to company",08 Oct 2019
Senior .NET Back-End Developer,Network IT Bruma,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2336508/senior-.net-back-end-developer-in-centurion-gauteng,Permanent Senior position,"R650,000 - R700,000 pa cost to company",08 Oct 2019
Java Developer,Network IT Bruma,"Cape Town: Northern Suburbs, Western Cape",https://www.careerjunction.co.za/jobs/view/2336498/java-developer-in-cape-town-northern-suburbs-western-cape,Permanent Intermediate position,"R450,000 - R500,000 pa cost to company",08 Oct 2019
Full Stack Java Engineer,GoldenRule,"Not specified, Gauteng",https://www.careerjunction.co.za/jobs/view/2336219/full-stack-java-engineer-in-not-specified-gauteng-at-goldenrule,Permanent Intermediate position,Market Related cost to company Neg,07 Oct 2019
Devops Support Engineer,ASAP Resources,"Somerset West, Western Cape",https://www.careerjunction.co.za/jobs/view/2322227/devops-support-engineer-in-somerset-west-western-cape,Contract Junior position,Undisclosed cost to company,04 Oct 2019
Software Developer Muizenburg,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2335601/software-developer-muizenburg-in-cape-town-western-cape-at-nigel-frank-international,Permanent Intermediate position,Market Related basic salary Neg,02 Oct 2019
Devops Engineer,Emerge,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2335593/devops-engineer-in-centurion-gauteng-at-emerge,Permanent Intermediate position,"R750,000 - R800,000 pa cost to company",02 Oct 2019
Devops Engineer,e-Merge IT Recruitment,"Sandton, Gauteng",https://www.careerjunction.co.za/jobs/view/2315302/devops-engineer-in-sandton-gauteng,Permanent Intermediate EE position,"R990,000 - R1,000,000 pa cost to company",01 Oct 2019
Senior Java Scala Big Data Developer Investment Banking,e-Merge IT Recruitment,"Sandown, Gauteng",https://www.careerjunction.co.za/jobs/view/2322043/senior-java-scala-big-data-developer-investment-banking-in-sandown-gauteng,Contract Senior position,"R895,000 - R900,000 pm basic salary",01 Oct 2019
Devops Engineer,Emerge,"Sandown, Gauteng",https://www.careerjunction.co.za/jobs/view/2315297/devops-engineer-in-sandown-gauteng-at-emerge,Permanent Intermediate position,"R740,000 - R750,000 pa basic salary",01 Oct 2019
Intermediate Java Developer,Network IT Bruma,"Johannesburg North, Gauteng",https://www.careerjunction.co.za/jobs/view/2334990/intermediate-java-developer-in-johannesburg-north-gauteng,Permanent Senior position,"R45,000 - R55,000 pm cost to company",30 Sep 2019
Senior Software Developer,Intrinsic Consulting Solutions,"CPT - Northern Suburbs, Western Cape",https://www.careerjunction.co.za/jobs/view/2334968/senior-software-developer-in-cpt-northern-suburbs-western-cape,Permanent Intermediate position,Market Related basic salary,30 Sep 2019
C# Developer,Network IT Bruma,"Johannesburg West, Gauteng",https://www.careerjunction.co.za/jobs/view/2334965/c%23-developer-in-johannesburg-west-gauteng,Permanent Senior position,"R40,000 - R50,000 pm cost to company",30 Sep 2019
Functional Analyst,Sabenza IT,"Brackenfell, Western Cape",https://www.careerjunction.co.za/jobs/view/2334934/functional-analyst-in-brackenfell-western-cape-at-sabenza-it,Permanent Intermediate position,"R99,999 - R100,000 pm cost to company",30 Sep 2019
Intermediate C# Developer,Skill Hunters,"Midrand, Gauteng",https://www.careerjunction.co.za/jobs/view/2334918/intermediate-c%23-developer-in-midrand-gauteng-at-skill-hunters,Permanent Intermediate position,"R30,000 - R40,000 pm basic salary",30 Sep 2019
Senior Java Developer IT Online,GoldenRule,"Not specified, Gauteng",https://www.careerjunction.co.za/jobs/view/2334821/senior-java-developer-it-online-in-not-specified-gauteng-at-goldenrule,Permanent Intermediate position,Market Related cost to company Neg,30 Sep 2019
Senior Java Developer Permanent,Emerge,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2334789/senior-java-developer-permanent-in-johannesburg-gauteng-at-emerge,Permanent Senior position,"R1,100,000 - R1,200,000 pa basic salary",30 Sep 2019
C# Developer C# Angular Azure,e-Merge IT Recruitment,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2334726/c%23-developer-c%23-angular-azure-in-johannesburg-gauteng,Permanent Intermediate position,"R600,000 - R650,000 pa cost to company",27 Sep 2019
Full Stack Java Developer Mid-Level,Emerge,"Pretoria CBD, Gauteng",https://www.careerjunction.co.za/jobs/view/2334660/full-stack-java-developer-mid-level-in-pretoria-cbd-gauteng-at-emerge,Contract Intermediate position,"R650,000 - R700,000 pa cost to company",27 Sep 2019
Full Stack Java Developer Senior-Level,Emerge,"Pretoria North, Gauteng",https://www.careerjunction.co.za/jobs/view/2334648/full-stack-java-developer-senior-level-in-pretoria-north-gauteng-at-emerge,Permanent Senior position,"R750,000 - R800,000 pa cost to company",27 Sep 2019
Full Stack Java Developer Senior-Level,Emerge,"Pretoria CBD, Gauteng",https://www.careerjunction.co.za/jobs/view/2334636/full-stack-java-developer-senior-level-in-pretoria-cbd-gauteng-at-emerge,Permanent Senior position,"R850,000 - R900,000 pa cost to company",27 Sep 2019
Full Stack Developer,Kwena Human Capital,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2334430/full-stack-developer-in-cape-town-region-western-cape,Permanent Senior EE position,Undisclosed cost to company,26 Sep 2019
SAP CRM Developer Principal,Tipp Focus,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2334186/sap-crm-developer-principal-in-cape-town-western-cape-at-tipp-focus,Permanent Senior EE position,Market Related cost to company Neg,25 Sep 2019
Senior Software Developer C All the Way,Emerge,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2320343/senior-software-developer-c-all-the-way-in-johannesburg-gauteng-at-emerge,Permanent Senior position,"R650,000 - R900,000 pa basic salary",25 Sep 2019
Software Engineer Team Leader,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2326395/software-engineer-team-leader-in-cape-town-cbd-western-cape,Permanent Senior position,Undisclosed cost to company,23 Sep 2019
Python Developer,e-Merge IT Recruitment,"Rosebank, Gauteng",https://www.careerjunction.co.za/jobs/view/2327107/python-developer-in-rosebank-gauteng,Permanent Intermediate EE position,"R470,000 - R480,000 pa cost to company",23 Sep 2019
Software Developer C# Intermediate,Emerge,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2320197/software-developer-c%23-intermediate-in-johannesburg-gauteng-at-emerge,Permanent Intermediate position,"R600,000 - R720,000 pa basic salary",23 Sep 2019
Junior Master Data Manager,Dawning Truth,"Boksburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2339874/junior-master-data-manager-in-boksburg-gauteng-at-dawning-truth,Permanent Intermediate EE position,"R480,000 - R550,000 pa cost to company",24 Oct 2019
SAP ABAP Developer Authorisations,Mediro Application Consulting,"Pretoria West, Gauteng",https://www.careerjunction.co.za/jobs/view/2339675/sap-abap-developer-authorisations-in-pretoria-west-gauteng,Contract Senior position,Undisclosed basic salary,23 Oct 2019
Full Stack Developer,Avacyn Solutions,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2339587/full-stack-developer-in-johannesburg-gauteng,Permanent Intermediate position,Undisclosed basic salary plus benefits,23 Oct 2019
Data Analyst Programmer I,Talenttac,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2339574/data-analyst-programmer-i-in-cape-town-western-cape-at-talenttac,Permanent Intermediate position,Market Related cost to company,23 Oct 2019
Full Stack C# Developer,Career Minded,"Sandton, Gauteng",https://www.careerjunction.co.za/jobs/view/2339332/full-stack-c%23-developer-in-sandton-gauteng,Contract Senior position,"R50,000 - R80,000 pm basic salary",22 Oct 2019
Software Developer,Star Personnel Recruitment (Pty) Ltd,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2339188/software-developer-in-cape-town-region-western-cape,Permanent Intermediate position,Undisclosed cost to company,21 Oct 2019
Intermediate Java Developer,Fourier Recruitment,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2339066/intermediate-java-developer-in-centurion-gauteng-at-fourier-recruitment,Permanent Intermediate position,"R25,000 - R35,000 pm cost to company",21 Oct 2019
User Interface Programmer,ICT Recruit,"Sandton, Gauteng",https://www.careerjunction.co.za/jobs/view/2339061/user-interface-programmer-in-sandton-gauteng,Permanent Senior position,"R300,000 pa basic salary",21 Oct 2019
Analyst Developer .NET CH481,Capital H Staffing,"Stellenbosch, Western Cape",https://www.careerjunction.co.za/jobs/view/2318775/analyst-developer-.net-ch481-in-stellenbosch-western-cape,Permanent Intermediate position,Undisclosed basic salary,21 Oct 2019
Java Developer,Professional Sourcing,"Pretoria Region, Gauteng",https://www.careerjunction.co.za/jobs/view/2338617/java-developer-in-pretoria-region-gauteng,Permanent Intermediate EE position,Undisclosed cost to company incl benefits,18 Oct 2019
Systems Analyst,Career Sourcing Partners,"CPT - Northern Suburbs, Western Cape",https://www.careerjunction.co.za/jobs/view/2338828/systems-analyst-in-cpt-northern-suburbs-western-cape,Permanent Intermediate position,Market Related cost to company,18 Oct 2019
Software Developer,Taylored Appointments,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2338688/software-developer-in-cape-town-cbd-western-cape,Permanent Intermediate position,"R300,000 - R500,000 pa cost to company",17 Oct 2019
PHP Developer,Tumaini,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2338532/php-developer-in-cape-town-cbd-western-cape,Permanent Specialist position,Undisclosed cost to company,17 Oct 2019
Senior Java Developer,iOCO,"Randburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2337839/senior-java-developer-in-randburg-gauteng,Permanent Senior position,"R1 - R88,000 pm cost to company",14 Oct 2019
Software Developer Winforms,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2337657/software-developer-winforms-in-cape-town-western-cape-at-nigel-frank-international,Permanent Intermediate position,Market Related basic salary plus benefits Neg,13 Oct 2019
Intermediate Senior Software Developer,Abantu Staffing Solutions,"Port Elizabeth, Eastern Cape",https://www.careerjunction.co.za/jobs/view/2337438/intermediate-senior-software-developer-in-port-elizabeth-eastern-cape-at-abantu-staffing-solutions,Permanent Senior position,"R18,000 - R30,000 pm cost to company",11 Oct 2019
Java Script Developer,Hi-Tech Recruitment,"JHB - Northern Suburbs, Gauteng",https://www.careerjunction.co.za/jobs/view/2337407/java-script-developer-in-jhb-northern-suburbs-gauteng,Permanent Senior position,"R600,000 - R960,000 pa cost to company incl benefits",10 Oct 2019
Analyst Programmer,Ubuzwe Talent Solutions,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2337355/analyst-programmer-in-cape-town-cbd-western-cape,Permanent Senior position,"R600,000 - R1,100,000 pm cost to company",10 Oct 2019
Developer BI,Network IT Bruma,"Cape Town: Northern Suburbs, Western Cape",https://www.careerjunction.co.za/jobs/view/2337086/developer-bi-in-cape-town-northern-suburbs-western-cape,Permanent Intermediate position,"R300,000 - R350,000 pa cost to company",09 Oct 2019
Cisco & Cloud Security Engineer,Recru-it,"CPT - CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2337048/cisco-cloud-security-engineer-in-cpt-cbd-western-cape,Permanent Intermediate position,Market Related cost to company,09 Oct 2019
SQL Developer,Capital H Staffing,"Welgemoed, Western Cape",https://www.careerjunction.co.za/jobs/view/2323574/sql-developer-in-welgemoed-western-cape,Permanent Intermediate EE position,Undisclosed cost to company,09 Oct 2019
Full Stack Developer,ASAP Resources,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2336882/full-stack-developer-in-cape-town-cbd-western-cape,Permanent Senior position,Undisclosed cost to company,09 Oct 2019
Android Developer,KingsleyIrons Recruitment,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2336758/android-developer-in-centurion-gauteng-at-kingsleyirons-recruitment,Permanent Intermediate position,"R680,000 - R720,000 pa cost to company",08 Oct 2019
Technical Java Lead,Network IT Bruma,"Johannesburg North, Gauteng",https://www.careerjunction.co.za/jobs/view/2336651/technical-java-lead-in-johannesburg-north-gauteng,Permanent Senior position,"R80,000 - R120,000 pm cost to company",08 Oct 2019
Front End Developer angular2+ Node,Datafin Recruitment,"Century City, Western Cape",https://www.careerjunction.co.za/jobs/view/2336300/front-end-developer-angular2%2B-node-in-century-city-western-cape-at-datafin-recruitment,Permanent Intermediate position,Market Related cost to company,07 Oct 2019
QA Automation Engineer,MIT Recruitment,"Durbanville, Western Cape",https://www.careerjunction.co.za/jobs/view/2336135/qa-automation-engineer-in-durbanville-western-cape,Permanent Senior position,Undisclosed cost to company,04 Oct 2019
C# Developer,Network IT Bruma,"Johannesburg North, Gauteng",https://www.careerjunction.co.za/jobs/view/2335849/c%23-developer-in-johannesburg-north-gauteng,Permanent Senior position,"R50,000 - R55,000 pa cost to company",03 Oct 2019
C# .NET Software Developer Intermediate,e-Merge IT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2329132/c%23-.net-software-developer-intermediate-in-cape-town-cbd-western-cape,Permanent Intermediate position,"R600,000 - R650,000 pa cost to company",03 Oct 2019
C# Devops Engineer,Emerge,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2335513/c%23-devops-engineer-in-johannesburg-gauteng-at-emerge,Permanent Intermediate position,"R750,000 - R800,000 pa cost to company",02 Oct 2019
C# Devops Engineer,Emerge,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2335456/c%23-devops-engineer-in-johannesburg-gauteng-at-emerge,Permanent Intermediate position,"R650,000 - R700,000 pa cost to company",02 Oct 2019
Senior Java Developer,DCV Sabenza IT,"Menlyn, Gauteng",https://www.careerjunction.co.za/jobs/view/2335246/senior-java-developer-in-menlyn-gauteng-at-dcv-sabenza-it,Contract Senior position,R550 - R700 ph basic salary,01 Oct 2019
Devops Engineer,Emerge,"Woodmead, Gauteng",https://www.careerjunction.co.za/jobs/view/2321931/devops-engineer-in-woodmead-gauteng-at-emerge,Permanent Senior position,"R400,000 - R600,000 pa cost to company",01 Oct 2019
Senior Iot C# Developer,e-Merge IT Recruitment,"Menlyn, Gauteng",https://www.careerjunction.co.za/jobs/view/2334882/senior-iot-c%23-developer-in-menlyn-gauteng,Permanent Senior position,"R1,000,000 - R1,400,000 pa cost to company",30 Sep 2019
